id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
254,a,100.0,100.0,4.0,644,45.0,0,0.0,0,0.0,0.3,310,43.0,0,0,0.0,548.0,64.0,0,0,0.0,477.0,59.0,0.0,0.0,0.0,11286,397,27414,307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,64.0,0.0,530.0,52.0,0.0,494.0,37.0,0.0,542.0,64.0,,,,20,,Walter,Benítez,Benitez,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
255,a,,,3.9,720,74.0,0,0.0,-1,1.0,0.1,459,72.0,0,0,0.0,512.0,41.0,0,0,0.0,441.0,36.0,0.0,0.0,0.0,4993,112,7487,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,41.0,0.0,493.0,28.0,0.0,455.0,13.0,0.0,506.0,41.0,,,,20,,Remi,Matthews,Matthews,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
297,a,,,3.8,775,244.0,0,0.0,-2,2.0,0.2,379,138.0,0,0,0.0,492.0,178.0,0,0,0.0,418.0,154.0,0.0,0.0,0.0,8567,130,18422,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,178.0,0.0,471.0,178.0,0.0,432.0,168.0,0.0,486.0,179.0,,,,20,,Roman,Dixon,Dixon,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
341,a,,,3.9,710,65.0,0,0.0,-1,1.0,2.0,136,18.0,10,0,2.0,306.0,26.0,0,55,0.0,431.0,27.0,0.0,2.6,0.0,139382,2994,230267,3633,0.0,0.0,0.0,0.01,0.01,4.43,0.0,0.0,0.0,0.89,105.0,291.0,24.0,0.0,484.0,19.0,0.0,446.0,4.0,10.5,382.0,25.0,,,,20,,Karl,Darlow,Darlow,,,450,0,0,0,8,0,0,0,0,0,13,5,59,,,,2.6,0.0,1.6,1.0,0.0,0,6,53
707,a,,,5.3,201,123.0,0,0.0,-2,2.0,0.0,617,241.0,15,1,1.4,394.0,178.0,0,43,2.0,202.0,82.0,0.4,2.8,0.0,6862,275,5155,219,2.0,2.0,0.2,0.08,0.28,5.82,0.06,0.02,0.08,1.64,40.8,389.0,172.0,48.7,302.0,169.0,28.0,318.0,165.0,11.4,376.0,177.0,,,,20,,Tyler,Dibling,Dibling,,,319,0,0,2,2,0,0,0,2,0,0,4,39,,,,0.0,0.56,0.56,1.13,11.0,7,11,21
360,u,0.0,0.0,4.5,425,256.0,0,0.0,0,0.0,0.0,719,310.0,0,0,0.0,673.0,268.0,0,0,0.0,630.0,240.0,0.0,0.0,0.0,0,0,2855,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.0,262.0,0.0,665.0,264.0,0.0,645.0,256.0,0.0,671.0,265.0,,,,20,,Joe,Gelhardt,Gelhardt,Has joined Hull City on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
361,u,0.0,0.0,4.5,427,257.0,0,0.0,0,0.0,0.0,646,265.0,0,0,0.0,674.0,269.0,0,0,0.0,631.0,241.0,0.0,0.0,0.0,1165,0,8269,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,263.0,0.0,666.0,265.0,0.0,646.0,257.0,0.0,672.0,266.0,,,,20,,Darko,Gyabi,Gyabi,has joined Hull City permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
760,a,,,4.0,680,180.0,0,0.0,0,0.0,0.0,720,245.0,0,0,0.0,578.0,216.0,0,0,0.0,509.0,196.0,0.0,0.0,0.0,455,54,260,46,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0,216.0,0.0,561.0,217.0,0.0,526.0,211.0,0.0,572.0,217.0,,,,20,,Wellity,Lucky,Lucky,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
434,a,,,3.9,708,63.0,0,0.0,-1,1.0,0.3,327,44.0,0,0,0.0,502.0,31.0,0,0,0.0,429.0,25.0,0.0,0.0,0.0,14079,250,20250,302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.0,31.0,0.0,482.0,17.0,0.0,444.0,2.0,0.0,496.0,31.0,,,,20,,Tom,Heaton,Heaton,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
740,a,,,3.9,751,222.0,0,0.0,-1,1.0,0.0,603,217.0,0,0,0.0,535.0,195.0,0,0,0.0,464.0,173.0,0.0,0.0,0.0,2841,32,2898,62,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0,195.0,0.0,516.0,196.0,0.0,479.0,188.0,0.0,529.0,196.0,,,,20,,Stephen,Mfuni,Mfuni,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
742,a,,,4.5,486,301.0,0,0.0,0,0.0,0.0,710,305.0,0,0,0.0,713.0,301.0,0,0,0.0,673.0,276.0,0.0,0.0,0.0,1225,24,951,23,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.0,300.0,0.0,708.0,300.0,0.0,693.0,296.0,0.0,714.0,301.0,,,,20,,Ryan,McAidoo,McAidoo,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
763,a,,,4.5,443,267.0,0,0.0,0,0.0,0.0,769,339.0,0,0,0.0,682.0,277.0,0,0,0.0,640.0,250.0,0.0,0.0,0.0,183,14,75,14,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.0,272.0,0.0,674.0,273.0,0.0,655.0,265.0,0.0,680.0,274.0,,,,20,,Charlie,Gray,Gray,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
764,a,,,4.5,471,288.0,0,0.0,0,0.0,0.0,775,344.0,0,0,0.0,701.0,290.0,0,0,0.0,660.0,264.0,0.0,0.0,0.0,79,18,33,8,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,288.0,0.0,695.0,288.0,0.0,679.0,283.0,0.0,701.0,289.0,,,,20,,Reigan,Heskey,Heskey,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
119,n,0.0,0.0,8.1,15,10.0,0,0.0,1,-1.0,9.2,49,19.0,74,0,4.6,39.0,18.0,10,292,1.7,229.0,97.0,0.2,9.1,0.0,4687535,464,5364494,29399,0.0,0.0,5.35,3.41,8.76,20.83,0.34,0.22,0.56,1.33,360.0,70.0,22.0,472.6,12.0,12.0,527.0,8.0,2.0,135.9,8.0,6.0,2.0,2.0,,20,,Bryan,Mbeumo,Mbeumo,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,,1405,6,1,2,25,0,0,0,3,0,0,16,74,,,,0.0,0.13,1.6,1.02,4.74,13,7,54
422,i,0.0,0.0,5.9,89,57.0,0,0.0,-1,1.0,0.0,666,276.0,1,0,1.0,472.0,225.0,0,3,0.0,776.0,346.0,0.0,0.2,0.0,2348,3,3212,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,454.0,208.0,0.8,438.0,213.0,0.0,778.0,346.0,0.3,470.0,217.0,,,,20,,Mateo,Kovačić,Kovačić,Ankle injury - Unknown return date,,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
513,a,,,3.8,784,253.0,0,0.0,-2,2.0,0.3,329,122.0,1,0,1.0,423.0,157.0,0,5,0.0,425.0,161.0,0.0,0.3,0.0,24293,287,22696,829,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,1.26,15.6,424.0,159.0,0.6,440.0,163.0,0.0,440.0,176.0,1.6,444.0,162.0,,,,20,,Zach,Abbott,Abbott,,,45,0,0,0,1,0,0,0,0,0,0,0,7,,,,0.0,0.0,2.0,0.0,14.0,1,6,1
565,a,,,4.8,346,14.0,0,0.0,-2,2.0,6.9,64,9.0,74,2,3.7,99.0,10.0,6,334,3.4,99.0,10.0,0.7,15.4,0.0,1292941,10390,1187611,14201,3.4,3.4,0.0,0.02,0.02,25.3,0.0,0.0,0.0,1.26,468.0,24.0,7.0,0.1,458.0,14.0,0.0,708.0,77.0,46.9,178.0,7.0,,,,20,,Guglielmo,Vicario,Vicario,,,1800,0,0,7,24,0,0,0,1,0,55,20,97,,,,2.75,0.35,1.2,1.0,0.0,0,28,167
520,u,0.0,0.0,5.0,253,156.0,0,0.0,0,0.0,0.0,780,348.0,0,0,0.0,750.0,327.0,0,0,0.0,729.0,315.0,0.0,0.0,0.0,0,0,116,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,326.0,0.0,748.0,327.0,0.0,742.0,325.0,0.0,751.0,327.0,,,,20,,Lewis,O'Brien,O'Brien,Has joined Wrexham permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
569,a,100.0,100.0,5.0,251,39.0,0,0.0,0,0.0,3.7,93,35.0,70,2,4.4,49.0,23.0,8,246,2.4,166.0,64.0,0.5,14.0,0.0,867072,5857,968246,6898,2.4,2.4,0.89,0.61,1.5,19.11,0.06,0.04,0.1,1.26,383.6,52.0,24.0,65.8,257.0,77.0,128.0,142.0,25.0,57.7,132.0,44.0,,,,20,,Cristian,Romero,Romero,,,1367,2,1,5,18,0,0,0,7,1,0,15,165,,,,0.0,0.33,1.19,0.99,9.09,37,101,59
571,a,100.0,100.0,4.3,557,122.0,0,0.0,-2,2.0,0.1,509,183.0,10,9,5.0,18.0,8.0,1,30,2.0,187.0,73.0,0.5,2.3,0.0,3715,448,10147,95,2.0,2.0,0.49,0.07,0.56,0.78,0.37,0.05,0.42,0.59,64.8,347.0,131.0,18.2,361.0,129.0,52.0,278.0,84.0,13.5,358.0,126.0,,,,20,,Ben,Davies,Davies,,,118,1,0,0,2,0,0,0,0,0,0,1,13,,,,0.0,0.0,1.53,0.76,9.92,4,9,3
267,n,0.0,0.0,6.4,58,36.0,0,0.0,-1,1.0,2.1,130,46.0,52,0,4.3,60.0,26.0,6,161,0.3,370.0,171.0,0.0,8.1,0.0,2222975,55,2587630,4013,0.0,0.0,4.07,0.56,4.62,14.32,0.36,0.05,0.41,1.28,200.8,193.0,80.0,152.3,145.0,101.0,214.0,73.0,45.0,56.8,135.0,75.0,,,,20,,Ismaïla,Sarr,Sarr,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,,1009,3,1,6,9,0,0,0,1,0,0,12,73,,,,0.0,0.54,0.8,1.07,6.51,10,25,38
562,a,,,4.3,605,84.0,0,0.0,-2,2.0,0.4,278,43.0,0,0,0.0,627.0,62.0,0,0,0.0,574.0,53.0,0.0,0.0,0.0,42790,383,74020,698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,62.0,0.0,614.0,61.0,0.0,586.0,61.0,0.0,621.0,62.0,,,,20,,Ahmed,Abdullahi,Abdullahi,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
604,u,0.0,0.0,4.4,505,99.0,0,0.0,-1,1.0,0.1,561,204.0,0,0,0.0,631.0,241.0,0,0,0.0,580.0,232.0,0.0,0.0,0.0,1719,0,20561,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,241.0,0.0,618.0,242.0,0.0,591.0,239.0,0.0,625.0,242.0,,,,20,,Emerson,Palmieri dos Santos,Emerson,has joined Marseille permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
605,a,,,4.2,618,146.0,0,0.0,-3,3.0,0.2,376,137.0,34,1,1.9,316.0,122.0,0,77,1.7,227.0,87.0,0.4,8.1,0.0,27472,365,41126,1448,1.7,1.7,0.56,0.25,0.81,31.46,0.03,0.01,0.04,1.85,380.8,55.0,26.0,55.6,286.0,93.0,60.0,263.0,77.0,49.7,162.0,53.0,,,,20,,Maximilian,Kilman,Kilman,,,1533,0,0,1,35,0,0,0,4,0,0,17,186,,,,0.0,0.06,2.05,1.0,9.1,16,139,42
606,a,100.0,100.0,4.4,517,110.0,0,0.0,-1,1.0,0.1,532,195.0,32,1,2.5,244.0,95.0,0,98,1.3,267.0,101.0,0.3,7.3,0.0,10056,192,11325,399,1.3,1.3,0.74,0.31,1.05,17.19,0.07,0.03,0.1,1.55,254.4,156.0,68.0,10.0,389.0,142.0,105.0,176.0,38.0,36.9,235.0,78.0,,,,20,,Konstantinos,Mavropanos,Mavropanos,,,1001,0,0,1,20,1,0,0,1,0,0,10,137,,,,0.0,0.09,1.8,0.9,10.52,12,105,44
268,i,0.0,0.0,4.9,317,195.0,0,0.0,-1,1.0,0.0,757,332.0,0,0,0.0,740.0,320.0,0,0,0.0,716.0,306.0,0.0,0.0,0.0,356,3,597,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,319.0,0.0,737.0,320.0,0.0,729.0,318.0,0.0,741.0,320.0,,,,20,,Cheick,Doucouré,Doucouré,Knee injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
269,a,,,4.7,383,239.0,0,0.0,-3,3.0,0.1,423,139.0,4,1,1.0,455.0,212.0,0,12,0.5,342.0,159.0,0.1,0.9,0.0,11541,122,26121,168,0.5,0.5,0.0,0.04,0.04,1.74,0.0,0.09,0.09,3.92,6.8,436.0,198.0,2.7,422.0,205.0,6.0,391.0,194.0,1.5,447.0,204.0,,,,20,,Romain,Esse,Esse,,,40,0,0,0,0,0,0,0,0,0,0,0,5,,,,0.0,0.0,0.0,0.0,11.25,3,0,2
720,a,,,5.4,171,40.0,0,0.0,-1,1.0,0.1,499,71.0,30,2,1.9,326.0,33.0,2,91,3.0,132.0,15.0,0.6,5.6,0.0,24220,1140,16927,870,3.0,3.0,1.31,0.16,1.47,7.77,0.21,0.03,0.24,1.22,76.8,327.0,34.0,87.4,220.0,22.0,187.0,91.0,25.0,34.6,242.0,28.0,,2.0,,20,,Tolu,Arokodare,Tolu,,,575,1,1,1,16,0,0,0,1,0,0,6,38,,,,0.0,0.16,2.5,0.94,5.95,4,18,16
749,a,,,4.5,494,70.0,0,0.0,0,0.0,0.4,262,41.0,25,12,2.8,212.0,19.0,3,94,3.7,80.0,10.0,0.8,5.6,0.0,65249,32764,14087,4095,3.7,3.7,0.18,0.34,0.52,5.63,0.05,0.09,0.14,1.42,102.0,299.0,29.0,65.7,258.0,27.0,68.0,241.0,43.0,23.5,304.0,36.0,,,,20,,Mateus,Mané,Mané,,,356,1,2,1,7,0,0,0,0,0,0,3,28,,,,0.0,0.25,1.77,0.76,7.08,8,7,13
766,a,,,4.0,695,193.0,0,0.0,0,0.0,0.0,727,247.0,0,0,0.0,591.0,227.0,0,0,0.0,523.0,208.0,0.0,0.0,0.0,472,81,168,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,227.0,0.0,574.0,228.0,0.0,540.0,223.0,0.0,585.0,228.0,,,,20,,Saheed,Olagunju,Olagunju,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
15,a,,,3.8,776,245.0,0,0.0,-2,2.0,0.2,382,140.0,0,0,0.0,493.0,179.0,0,0,0.0,419.0,155.0,0.0,0.0,0.0,16628,67,23561,295,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,179.0,0.0,472.0,179.0,0.0,433.0,169.0,0.0,487.0,180.0,,,,20,,Josh,Nichols,Nichols,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
746,a,,,4.5,476,293.0,0,0.0,0,0.0,0.0,723,312.0,0,0,0.0,706.0,295.0,0,0,0.0,665.0,269.0,0.0,0.0,0.0,777,12,514,29,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.0,293.0,0.0,700.0,293.0,0.0,684.0,288.0,0.0,706.0,294.0,,,,20,,Kieran,Morrison,Morrison,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
75,d,25.0,25.0,3.8,780,249.0,0,0.0,-2,2.0,0.2,370,136.0,0,0,0.0,496.0,182.0,0,0,0.0,422.0,158.0,0.0,0.0,0.0,13295,106,29966,305,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,182.0,0.0,475.0,182.0,0.0,436.0,172.0,0.0,490.0,183.0,,,,20,,Matai,Akinmboni,Akinmboni,Muscle injury - 25% chance of playing,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
114,a,100.0,100.0,3.9,759,228.0,0,0.0,-1,1.0,0.2,362,133.0,0,0,0.0,541.0,199.0,0,0,0.0,470.0,177.0,0.0,0.0,0.0,11626,136,26352,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,199.0,0.0,522.0,200.0,0.0,486.0,193.0,0.0,535.0,200.0,,,,20,,Benjamin,Arthur,Arthur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
744,a,,,4.5,455,277.0,0,0.0,0,0.0,0.0,695,296.0,1,0,1.0,443.0,201.0,0,3,0.0,648.0,257.0,0.0,0.2,0.0,2181,27,1345,70,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,280.0,0.0,682.0,280.0,0.0,664.0,273.0,0.0,689.0,282.0,,,,20,,Nehemiah,Oriola,Oriola,,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
240,u,0.0,0.0,5.9,95,61.0,0,0.0,-1,1.0,0.1,495,172.0,0,0,0.0,779.0,347.0,0,0,0.0,777.0,347.0,0.0,0.0,0.0,2668,0,23561,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,347.0,0.0,780.0,347.0,0.0,779.0,347.0,0.0,780.0,347.0,,,,20,,Christopher,Nkunku,Nkunku,has joined AC Milan permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
300,a,,,5.5,143,91.0,0,0.0,-5,5.0,0.2,374,126.0,21,1,1.9,327.0,143.0,0,63,2.8,139.0,58.0,0.5,3.8,0.0,24389,2309,49102,1093,2.8,2.8,0.39,0.56,0.95,9.11,0.09,0.13,0.22,2.1,60.2,358.0,159.0,100.6,201.0,130.0,34.0,307.0,162.0,19.4,324.0,159.0,,,,20,,Dwight,McNeil,McNeil,,,390,0,1,2,2,0,0,0,0,0,0,4,37,,,,0.0,0.46,0.46,0.92,8.54,8,7,22
